target,provider,lead,tmax,tmin,precip,wind
2026-06-24,gem,7,17.4,15.3,0.1,30.6
2026-06-24,gfs,1,18,17,0,16.4
2026-06-24,gfs,2,17.9,17,0,17.3
2026-06-24,gfs,3,17.4,16.6,0,24.5
2026-06-24,gfs,4,17.2,16.7,0,20.5
2026-06-24,gfs,5,17.4,15.3,0,20.7
2026-06-24,gfs,6,15.4,14,0,33.2
2026-06-24,gfs,7,15,14.2,0,33.4
2026-06-24,icon,1,22.2,16.8,0,11.4
2026-06-24,icon,2,21,17.5,0,14.3
2026-06-24,icon,3,21.7,17.1,0,19.3
2026-06-24,icon,4,18.2,16.5,0,31.4
2026-06-24,icon,5,17.2,15.2,0,35.3
2026-06-24,icon,6,16.1,14.6,0,32.2
2026-06-24,ukmo,1,19.6,17.6,0,17.6
2026-06-24,ukmo,2,25.6,12.7,0,17.6
2026-06-24,ukmo,3,28.8,14.4,0,15.1
2026-06-24,ukmo,4,25.9,11.9,0,18.4
2026-06-24,ukmo,5,26.8,11.4,0,12.6
2026-06-24,ukmo,6,25.8,12.9,0,24.8
2026-06-25,arpege,1,19.2,15,0,
2026-06-25,arpege,2,19.6,15.4,0,
2026-06-25,arpege,3,23.3,17.5,0,
2026-06-25,ecmwf,1,18.1,16.8,0,25.3
2026-06-25,ecmwf,2,18.1,17.1,0,25
2026-06-25,ecmwf,3,19.5,17.3,0,23.1
2026-06-25,ecmwf,4,22.4,16.8,0,18.8
2026-06-25,ecmwf,5,20.5,15.6,0,31.6
2026-06-25,ecmwf,6,16.8,14.7,0,33.1
2026-06-25,ecmwf,7,15.6,14.4,0,41.5
2026-06-25,gem,1,17.5,15.3,0,29.5
2026-06-25,gem,2,17.5,15.4,0,25.9
2026-06-25,gem,3,18.5,16.1,0,20.9
2026-06-25,gem,4,17.8,16.1,0,24.5
2026-06-25,gem,5,17,15.3,0,29.2
2026-06-25,gem,6,16.9,14.1,0,40.3
2026-06-25,gem,7,15.3,14,0,40
2026-06-25,gfs,1,17.5,15.6,0,29.2
2026-06-25,gfs,2,16.6,15.6,0,26
2026-06-25,gfs,3,17.1,15.6,0,22.5
2026-06-25,gfs,4,17,15.2,0,20.6
2026-06-25,gfs,5,16.9,14.4,0,33.9
2026-06-25,gfs,6,16.6,13.7,0,42.6
