target,provider,lead,tmax,tmin,precip,wind
2026-09-24,gem,6,21.2,9.3,0,9.7
2026-09-24,gem,7,20.1,3.9,0,5.4
2026-09-24,gfs,1,18.8,14.5,0.1,14.1
2026-09-24,gfs,2,19.1,14.5,0,15
2026-09-24,gfs,3,17.9,13.4,5.5,18.8
2026-09-24,gfs,4,16.4,13.9,1.9,15
2026-09-24,gfs,5,18.5,13.9,0,14
2026-09-24,gfs,6,21.8,14.4,0.8,12
2026-09-24,gfs,7,20.9,12.2,0,9.7
2026-09-24,icon,1,19.6,8.5,0,12.9
2026-09-24,icon,2,19.1,9.9,0,13
2026-09-24,icon,3,19,9.5,0.3,11.8
2026-09-24,icon,4,22.4,8.8,2.4,5.5
2026-09-24,icon,5,19.9,9.9,0.1,7.7
2026-09-24,icon,6,22.8,13.6,2.5,6.2
2026-09-24,ukmo,1,19.6,14.4,0.1,15.1
2026-09-24,ukmo,2,17.7,13.4,0,16.9
2026-09-24,ukmo,3,17.6,13.2,3.9,15.1
2026-09-24,ukmo,4,18.5,14.5,0.3,16.2
2026-09-24,ukmo,5,19.5,12.9,0,16.2
2026-09-24,ukmo,6,18.2,11.9,0,14.8
2026-09-26,metno,1,23.8,7.3,0,10.1
